img_id,caption_id,sent,nsubj_word,nsubj_start,nsubj_stop,nsubj_pos,nsubj_Animacy,nsubj_Case,nsubj_Gender,nsubj_Number,root_word,root_start,root_stop,root_pos,root_Aspect,root_Gender,root_Mood,root_Number,root_Tense,root_VerbForm,root_Voice,root_Person,nsubj_ADJ_start,nsubj_ADJ_stop,obj_word,obj_start,obj_stop,obj_pos,obj_Animacy,obj_Case,obj_Gender,obj_Number,root_Animacy,root_Case,obj_Person,root_Variant,root_Degree,nsubj_Person,nsubj_Degree,nsubj_Aspect,nsubj_Tense,nsubj_VerbForm,nsubj_Voice,nsubj_Variant,root_Foreign,obj_Degree,obj_Aspect,obj_Tense,obj_VerbForm,obj_Voice,root_Tense_error_sent,root_Tense_error_val,root_Tense_error_sent1,root_Tense_error_val1
257382,814169,"большой желтый школьный автобус, припаркованный перед деревьями.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503277,152634,Знак стоп рядом с дорожным знаком на обочине дороги.,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105291,361790,Знак стоп на углу North Main и Schoolhouse.,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383470,26928,Свежераспаханная улица – зимняя сказка.,улица,17.0,22.0,NOUN,Inan,Nom,Fem,Sing,сказка,32.0,38.0,NOUN,,Fem,,Sing,,,,,0.0,16.0,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
37339,755666,Старый ржавый знак стоит вертикально в траве,знак,14.0,18.0,NOUN,Inan,Nom,Masc,Sing,стоит,19.0,24.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,7.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79408,402565,Красный знак стоп рядом с лесом.,знак,8.0,12.0,NOUN,Inan,Nom,Masc,Sing,стоп,13.0,17.0,ADJ,,Masc,,Sing,,,,,0.0,7.0,,,,,,,,,,,,Short,Pos,,,,,,,,,,,,,,,,,
122589,435995,Знак виднеется на краю улицы.,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,виднеется,5.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151231,758215,"Знак стоп с табличкой над ним, на которой написано «David».",Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456768,392106,Знак стоп стоит рядом с ветвями дерева.,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,стоит,10.0,15.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101180,766264,пара красных огней на столбе,,,,,,,,,пара,0.0,4.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
386525,503414,Припаркованный грузовик на стоянке рядом с деревом.,грузовик,15.0,23.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97892,97956,Белый демон парит рядом с красным знаком «Стоп» под знаком улицы с односторонним движением.,демон,6.0,11.0,NOUN,Anim,Nom,Masc,Sing,парит,12.0,17.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Белый демон парил рядом с красным знаком «Стоп» под знаком улицы с односторонним движением.,Past,Белый демон будет парить рядом с красным знаком «Стоп» под знаком улицы с односторонним движением.,Fut
293782,450505,Знак «Стоп» находится на углу газона.,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,находится,12.0,21.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495014,486195,табличка на французском и английском языках.,,,,,,,,,табличка,0.0,8.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
391321,644080,уличный фонарь находится рядом со знаком «Стоп»,фонарь,8.0,14.0,NOUN,Inan,Nom,Masc,Sing,находится,15.0,24.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,уличный фонарь находился рядом со знаком «Стоп»,Past,уличный фонарь будет находиться рядом со знаком «Стоп»,Fut
321195,271494,Автомобиль припаркован на платной стоянке.,,,,,,,,,припаркован,11.0,22.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
233963,289394,"Знак стоп, который находится прямо у дороги.",который,11.0,18.0,PRON,Inan,Nom,Masc,Sing,стоп,5.0,9.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
84168,387809,"Знак ""Стоп"" и пожарный гидрант на углу заросшего травой тротуара.",Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335177,645911,Круглый перекресток на пригородной улице с одноэтажными домами.,перекресток,8.0,19.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402313,808228,красный знак стоп висит на столбе,стоп,13.0,17.0,NOUN,Inan,Nom,Masc,Sing,висит,18.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227134,539467,"Красный знак «Стоп», висящий на столбе с нарисованными на нем «Never» и «Loving».",,,,,,,,,,,,,,,,,,,,,,,знак,8.0,12.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
500139,121240,"На улице, запруженной автомобилями, стоит знак «Стоп», а вдалеке виднеется пожарная машина.",машина,84.0,90.0,NOUN,Inan,Nom,Fem,Sing,стоит,36.0,41.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,75.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45966,109995,Знак стоп на иностранном языке,Знак,0.0,4.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222094,694528,Дорога усеяна старыми автомобилями и разбитыми грузовиками с одиноким красно-белым знаком остановки на травянистой стоянке.,,,,,,,,,усеяна,7.0,13.0,VERB,Perf,Fem,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
199339,365924,"Дорожный знак с названием двух улиц и знак стоп, а вдалеке припаркованные машины и здания.",знак,9.0,13.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388487,368308,"Участок диких цветов, растущих рядом со знаком «Стоп».",,,,,,,,,Участок,0.0,7.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
469609,348632,Столб с кучей уличных знаков.,,,,,,,,,Столб,0.0,5.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
239843,521386,Два дорожных знака над знаком остановки.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121152,197402,Красно-белый автобус припарковался под эстакадой.,автобус,13.0,20.0,NOUN,Inan,Nom,Masc,Sing,припарковался,21.0,34.0,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid,,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260020,384164,Остановка и дорожный знак на столбе.,Остановка,0.0,9.0,NOUN,Inan,Nom,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471097,427779,"Белый автомобиль, припаркованный рядом со счетчиком парковки перед гаражом.",,,,,,,,,автомобиль,6.0,16.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
554740,799193,Два парковочных счетчика принимают кредитные карты и позволяют парковаться на 2 часа.,счетчика,16.0,24.0,NOUN,Inan,Gen,Masc,Sing,принимают,25.0,34.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,4.0,15.0,карты,45.0,50.0,NOUN,Inan,Acc,Fem,Plur,,,,,,,,,,,,,,,,,,,,,,
176912,654835,"Рисунок желтого шнура для наушников и наушника,",,,,,,,,,Рисунок,0.0,7.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
92244,124125,Кукла в платье стоит между двумя парковочными метрами.,Кукла,0.0,5.0,PROPN,Anim,Gen,Masc,Sing,стоит,15.0,20.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кукла в платье стояла между двумя парковочными метрами.,Past,Кукла в платье будет стоять между двумя парковочными метрами.,Fut
504970,423308,Туалет на улице за забором.,,,,,,,,,Туалет,0.0,6.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
258674,476865,Паркомат лежит криво на улице.,Паркомат,0.0,8.0,NOUN,Inan,Nom,Masc,Sing,лежит,9.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Паркомат лежал криво на улице.,Past,Паркомат будет лежать криво на улице.,Fut
74573,290708,Паркомат на обочине улицы возле окна.,,,,,,,,,Паркомат,0.0,8.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
433774,632421,Паркомат рядом с высоким деревом.,Паркомат,0.0,8.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489358,365480,Фургон с едой припаркован перед другими автомобилями на улице.,,,,,,,,,припаркован,14.0,25.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
113935,804642,Длинная красная стена с отражающимися от нее стоп-сигналами автомобиля,,,,,,,,,стена,16.0,21.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
185373,479369,Ряд припаркованных мотоциклов на обочине улицы.,,,,,,,,,Ряд,0.0,3.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
36861,661684,Паркомат со стороны улицы с кольцом для крепления велосипедов.,,,,,,,,,Паркомат,0.0,8.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
348584,609623,"Два парковочных счетчика, засыпанные снегом, видны только их лицевые стороны.",стороны,69.0,76.0,NOUN,Inan,Gen,Fem,Sing,видны,45.0,50.0,ADJ,,,,Plur,,,,,4.0,15.0,,,,,,,,,,,,Short,Pos,,,,,,,,,,,,,,,,,
387150,742194,Параллельная парковка между метрами на городской улице.,,,,,,,,,парковка,13.0,21.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
198775,600158,Красно-черный смарт-автомобиль припаркован рядом со счетчиком парковки.,,,,,,,,,припаркован,31.0,42.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
261360,800377,Игрушечная лягушка застряла между двумя парковочными счетчиками перед автомобилем.,лягушка,11.0,18.0,NOUN,Anim,Nom,Fem,Sing,застряла,19.0,27.0,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332545,161563,Пустой перекресток красочного городского района.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251379,486304,На улице стоит паркомат с двумя головками.,паркомат,15.0,23.0,NOUN,Inan,Nom,Masc,Sing,стоит,9.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565153,521376,"дорожный знак, указывающий на остановку на дороге возле леса",,,,,,,,,знак,9.0,13.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
211653,316294,На выставке представлены паркоматы различных типов и размеров.,,,,,,,,,представлены,12.0,24.0,VERB,Perf,,,Plur,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,На выставке были представлены паркоматы различных типов и размеров.,Pres,На выставке будут представлены паркоматы различных типов и размеров.,Fut
182895,41177,Парковка с линией парковочных метров.,,,,,,,,,Парковка,0.0,8.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
557573,589672,Сочный цветок имеет светло-зеленую серединку.,цветок,7.0,13.0,NOUN,Inan,Nom,Masc,Sing,имеет,14.0,19.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,0.0,6.0,серединку,35.0,44.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,,,,
577096,797328,"какой-то столб, на котором что-то написано",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133636,754462,Паркомат стоит на обочине тротуара.,Паркомат,0.0,8.0,NOUN,Inan,Nom,Masc,Sing,стоит,9.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503252,678894,"парковочный счетчик зеленого цвета, называемый станцией пожертвований",,,,,,,Masc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89225,28516,Столб с вывешенным на нем знаком ограничения скорости.,Столб,0.0,5.0,NOUN,Inan,Acc,Masc,Sing,,,,,,,,,,,,,26.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458702,15846,Вид на улицу с деревьями вокруг.,,,,,,,,,Вид,0.0,3.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
269394,618443,"Два парковочных счетчика, которые принимают кредитные и дебетовые карты",которые,26.0,33.0,PRON,,Nom,,Plur,счетчика,16.0,24.0,NOUN,,Masc,,Sing,,,,,,,карты,66.0,71.0,NOUN,Inan,Acc,Fem,Plur,Inan,Gen,,,,,,,,,,,,,,,,,,,,
416749,261212,Два оленя бегут по лесу мимо парковочного счетчика.,оленя,4.0,9.0,NOUN,Anim,Gen,Masc,Sing,бегут,10.0,15.0,VERB,Imp,,Ind,Plur,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496722,465376,Почтовый ящик находится на обочине оживленной улицы.,ящик,9.0,13.0,NOUN,Inan,Nom,Masc,Sing,находится,14.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Mid,3.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467062,116667,Изображение двух счетчиков времени с истекающим сроком действия на улице,,,,,,,,,Изображение,0.0,11.0,NOUN,,Neut,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
372317,290870,Винтажный красный туристический автобус припарковался на обочине улицы.,автобус,32.0,39.0,NOUN,Inan,Nom,Masc,Sing,припарковался,40.0,53.0,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid,,18.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37709,147427,На одном столбе висит знак «Стоп» и две таблички с названием улицы.,знак,22.0,26.0,NOUN,Inan,Nom,Masc,Sing,висит,16.0,21.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,На одном столбе висел знак «Стоп» и две таблички с названием улицы.,Past,На одном столбе будет висеть знак «Стоп» и две таблички с названием улицы.,Fut
33114,449914,Несколько счетчиков рядом с самолетом Air.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203483,781124,"желтый столб, на вершине которого находится счетчик",счетчик,44.0,51.0,NOUN,Inan,Nom,Masc,Sing,столб,7.0,12.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
543985,460476,Паркомат рядом с припаркованным автомобилем.,,,,,,,,,Паркомат,0.0,8.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
149371,489877,"Изображение пожарного гидранта, разрезанного пополам.",,,,,,,,,,,,,,,,,,,,,,,Изображение,0.0,11.0,NOUN,Inan,Nom,Neut,Sing,,,,,,,,,,,,,,,,,,,,,,
75173,768529,"Деревянная скамейка, которая находится рядом со счетчиком.",которая,21.0,28.0,PRON,,Nom,Fem,Sing,скамейка,11.0,19.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
462677,220627,Синий парковочный счетчик рядом с улицей.,счетчик,18.0,25.0,NOUN,Inan,Nom,Masc,Sing,,,,,,,,,,,,,6.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92212,200998,автомобили припаркованы около дорожных знаков,,,,,,,,,группа,11.0,23.0,NOUN,,Fem,,Plur,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,автомобили были припаркованы около дорожных знаков,Pres,автомобили будут припаркованы около дорожных знаков,Fut
198139,255661,Автомобиль припаркован рядом со старомодным паркоматом.,,,,,,,,,припаркован,11.0,22.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
417588,355004,Разноцветный парковочный счетчик перед лестницей.,,,,,,,,,счетчик,25.0,32.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
242345,222039,Окно со стороны здания за парковочным счетчиком.,,,,,,,,,Окно,0.0,4.0,NOUN,,Neut,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
370448,396585,Пожарный гидрант перед пустым тротуаром.,,,,,,,,,гидрант,9.0,16.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
115229,38600,Газон на заснеженном тротуаре у гидранта.,,,,,,,,,Газон,0.0,5.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
465537,64380,Красная машина припаркована перед парковочным счетчиком на улице.,,,,,,,,,припаркована,15.0,27.0,VERB,Perf,Fem,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
51961,737161,стена с кучей граффити на ней,,,,,,,,,стена,0.0,5.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
85353,61764,Дорожный знак рядом с парковкой с надписью «FLAMING LIPS ALLEY».,,,,,,,,,знак,9.0,13.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
67757,311794,"Вечером рекламный щит магазина стоит на тротуаре рядом с синей машиной, припаркованной у обочины.",вывеска,8.0,15.0,NOUN,Inan,Nom,Masc,Sing,висит,31.0,36.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Вечером рекламный щит магазина стоял на тротуаре рядом с синей машиной, припаркованной у обочины.",Past,"Вечером рекламный щит магазина будет стоять на тротуаре рядом с синей машиной, припаркованной у обочины.",Fut
66973,174672,изображение парковочного счетчика с красочными рисунками,,,,,,,,,изображение,0.0,11.0,NOUN,,Neut,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
280325,649128,Граффити украшает стену перед парковочным счетчиком.,Граффити,0.0,8.0,NOUN,Inan,Loc,Masc,Sing,украшает,9.0,17.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,стену,18.0,23.0,NOUN,Inan,Acc,Fem,Sing,,,,,,,,,,,,,,,,,,,Граффити украшало стену перед парковочным счетчиком.,Past,Граффити будет украшать стену перед парковочным счетчиком.,Fut
38186,563755,Грузовик стоит рядом с бордюром с счетчиком.,,,,,,,,Sing,Грузовик,9.0,14.0,NOUN,,Masc,Ind,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,Грузовик стоял рядом с бордюром с счетчиком.,Past,Грузовик будет стоять рядом с бордюром с счетчиком.,Fut
544094,437948,Деревянный пол с парковочным счетчиком и деревьями.,,,,,,,,,пол,11.0,14.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
53994,526101,Симпатичный красно-бело-синий парковочный счетчик у кустов.,,,,,,,,,,,,,,,,,,,,,,,счетчик,42.0,49.0,NOUN,Inan,Acc,Masc,Sing,,,,,,,,,,,,,,,,,,,,,,
414882,829331,модный парковочный счетчик стоит на дороге рядом с черной машиной,счетчик,19.0,26.0,NOUN,Inan,Nom,Masc,Sing,стоит,27.0,32.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,7.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240764,751016,Парковочный счетчик в гараже с большим количеством автомобилей.,,,,,,,,,счетчик,12.0,19.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
407457,64618,Парковочный счетчик перед заросшей стеной.,,,,,,,,,счетчик,12.0,19.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
288824,128023,пожарная машина едет по городской улице,машина,42.0,48.0,NOUN,Inan,Nom,Fem,Sing,улица,16.0,20.0,NOUN,,Fem,Ind,Sing,,,,,33.0,41.0,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,пожарная машина ехала по городской улице,Past,пожарная машина будет ехать по городской улице,Fut
361321,655621,"счетчик монет, который находится рядом с парковочным местом",который,15.0,22.0,PRON,,Nom,Masc,Sing,счетчик,0.0,7.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
498533,134725,Уличная сцена со снегом на автомобиле и на земле.,,,,,,,,,сцена,8.0,13.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
306486,370517,Перед рестораном с обеденной зоной на открытом воздухе.,,,,,,,,,рестораном,6.0,16.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Ins,,,,,,,,,,,,,,,,,,,,
473728,232599,Парковочный счетчик с багажным отделением справа.,,,,,,,,,счетчик,12.0,19.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
231984,312051,вывеска снаружи очень высокого здания.,вывеска,0.0,7.0,NOUN,Inan,Nom,Fem,Sing,,,,,,,,,,,,,,,здания,31.0,37.0,NOUN,Inan,Gen,Neut,Sing,,,,,,,,,,,,,,,,,,,,,,
565012,717603,цифровое изображение автомобилей на шоссе ночью в городе,изображение,9.0,20.0,NOUN,Inan,Nom,Neut,Sing,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135023,217683,Паркомат на обочине дороги.,,,,,,,,,Паркомат,0.0,8.0,NOUN,,Masc,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
196413,784266,Паркомат стоит на обочине тротуара.,Паркомат,0.0,8.0,NOUN,Inan,Nom,Masc,Sing,стоит,9.0,14.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503183,648903,Кукла на шарнирах стоит между двумя парковочными метрами и смотрит.,Кукла,0.0,5.0,PROPN,Anim,Gen,Masc,Sing,смотрит,18.0,23.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кукла на шарнирах стояла между двумя парковочными метрами и смотрит.,Past,Кукла на шарнирах будет стоять между двумя парковочными метрами и смотрит.,Fut
298722,764737,Пара ржавых стульев рядом со столом в лесу.,,,,,,,,,Пара,0.0,4.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
131207,549333,"Пара птиц, сидящих на деревянной скамье.",,,,,,,,,Пара,0.0,4.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
46144,533747,Изношенное сидение на скамейке в парке цвета радуги,сидение,11.0,18.0,NOUN,Inan,Nom,Neut,Sing,,,,,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220171,231327,Коричневая деревянная скамейка у стены.,,,,,,,,,скамейка,22.0,30.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
489920,145114,скамья со стеной и тротуаром,,,,,,,,,скамья,0.0,6.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
434968,17062,Собака гуляет по снегу в ботиночках.,Собака,0.0,6.0,NOUN,Anim,Nom,Fem,Sing,гуляет,7.0,13.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334471,219689,Небольшой сад изображен в деревянных длинных ящиках.,,,,,,,,,изображен,14.0,23.0,VERB,Perf,Masc,,Sing,Past,Part,Pass,,,,,,,,,,,,,,,Short,,,,,,,,,,,,,,,,,,
384503,649002,Троллейбус едет по дороге возле нескольких деревьев.,Троллейбус,0.0,10.0,NOUN,Inan,Nom,Masc,Sing,едет,11.0,15.0,VERB,Imp,,Ind,Sing,Pres,Fin,Act,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236714,395034,Кофейная чашка из пенополистирола на металлической скамье.,,,,,,,,,чашка,9.0,14.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
109894,159457,часы на столбе на городской улице возле зданий,,,,,,,,,часы,0.0,4.0,NOUN,,Masc,,Plur,,,,,,,,,,,,,,,Inan,Acc,,,,,,,,,,,,,,,,,,,,
14869,152691,Скамейка в парке рядом с деревом рядом с парком.,,,,,,,,,Скамейка,0.0,8.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
334311,20826,Скамейка на обочине пустой пешеходной дорожки.,,,,,,,,,Скамейка,0.0,8.0,NOUN,,Fem,,Sing,,,,,,,,,,,,,,,Inan,Nom,,,,,,,,,,,,,,,,,,,,
